"expc","educ","ypc","sexo"
125,"5",151762,"1"
66,"3",394977,"2"
92,"9",256667,"1"
73,"1",105425,"1"
175,"1",187017,"1"
122,"5",215066,"2"
67,"3",229202,"1"
32,"4",225000,"2"
407,"1",141289,"1"
136,"3",121000,"1"
322,"6",316316,"2"
20,"1",90000,"1"
280,"5",293750,"1"
336,"8",493333,"1"
63,"5",277417,"1"
40,"1",201633,"1"
91,"5",260764,"1"
168,"6",202938,"2"
210,"5",140000,"2"
85,"3",411616,"2"
177,"7",236667,"1"
115,"0",60721,"1"
36,"0",103581,"2"
120,"2",234153,"2"
264,"1",50000,"1"
117,"5",186667,"2"
48,"2",217460,"1"
57,"11",430000,"1"
29,"9",1038831,"1"
107,"5",179852,"2"
348,"0",308273,"1"
38,"1",166667,"2"
16,"1",417455,"1"
100,"11",150000,"1"
130,"11",536952,"2"
97,"0",220323,"2"
32,"3",145714,"1"
114,"2",80604,"2"
121,"11",803363,"2"
153,"11",1216667,"1"
424,"3",127526,"2"
94,"5",180477,"2"
266,"8",313030,"1"
54,"0",74218,"2"
176,"11",121000,"2"
61,"1",187500,"2"
71,"0",763750,"2"
54,"9",510510,"2"
110,"6",466389,"1"
26,"5",180000,"2"
403,"11",1071667,"1"
85,"3",121549,"2"
52,"1",298608,"1"
98,"5",430430,"2"
94,"7",175801,"2"
31,"7",3627084,"2"
166,"5",150000,"1"
115,"11",148904,"1"
56,"5",159928,"1"
285,"5",195714,"2"
33,"2",171086,"1"
248,"9",222416,"1"
172,"2",301442,"1"
188,"0",84873,"2"
343,"0",89636,"2"
404,"5",282810,"2"
468,"6",334444,"1"
36,"2",178863,"1"
70,"11",195000,"1"
178,"2",256667,"1"
147,"0",412500,"1"
48,"2",300838,"2"
65,"4",160984,"1"
15,"5",68571,"2"
20,"9",163750,"2"
149,"11",2e+05,"1"
42,"11",486333,"1"
84,"9",428704,"2"
171,"2",160088,"2"
175,"6",143497,"1"
430,"5",248599,"2"
10,"2",154000,"1"
25,"11",485000,"2"
304,"1",149135,"2"
26,"1",151933,"2"
45,"8",706333,"1"
202,"0",401384,"1"
59,"12",1400000,"2"
35,"3",1271667,"1"
56,"1",155840,"1"
51,"9",188662,"2"
53,"5",350000,"1"
62,"1",146667,"1"
71,"5",179882,"2"
174,"6",407997,"1"
71,"1",249646,"1"
100,"5",157394,"1"
248,"2",98662,"2"
146,"9",198228,"2"
79,"6",1180208,"1"
57,"10",2735416,"1"
146,"0",155000,"2"
129,"1",462500,"2"
11,"11",1097209,"2"
48,"1",166405,"1"
65,"0",96238,"2"
108,"0",106081,"2"
60,"5",161225,"2"
323,"5",123263,"2"
619,"1",1093333,"1"
50,"1",305000,"1"
365,"4",210000,"1"
86,"5",88511,"1"
274,"1",116335,"1"
188,"5",457602,"2"
177,"9",2078333,"2"
216,"11",4e+05,"1"
175,"7",247412,"1"
268,"3",173886,"2"
70,"5",134351,"1"
111,"4",171375,"2"
132,"5",96851,"1"
44,"11",2018215,"2"
137,"8",389474,"1"
66,"5",202915,"2"
44,"7",176886,"2"
154,"8",162500,"2"
568,"5",230200,"2"
63,"11",574000,"1"
116,"0",410000,"2"
443,"1",546667,"2"
59,"1",214583,"2"
68,"4",6e+05,"1"
50,"5",248581,"2"
37,"9",160208,"1"
127,"5",291892,"1"
52,"0",308309,"2"
154,"5",176468,"2"
299,"3",156523,"2"
125,"3",187124,"1"
172,"3",411081,"1"
154,"6",113457,"1"
136,"0",121813,"2"
153,"5",547500,"1"
344,"3",305827,"1"
368,"5",337851,"1"
40,"5",155513,"1"
126,"1",122323,"2"
488,"5",325523,"1"
93,"8",238167,"1"
122,"0",399167,"2"
173,"11",588334,"1"
125,"6",128558,"2"
313,"5",80833,"2"
116,"6",155373,"2"
443,"1",277500,"2"
113,"8",462000,"2"
148,"10",620301,"1"
45,"8",84882,"2"
26,"5",598500,"1"
157,"1",350000,"1"
173,"5",132000,"1"
21,"5",318126,"2"
185,"3",1270000,"2"
59,"5",88421,"1"
11,"0",207072,"2"
50,"1",150000,"1"
522,"4",357722,"2"
468,"1",108052,"1"
99,"1",112382,"1"
215,"1",198442,"2"
68,"0",1e+05,"1"
100,"0",139871,"2"
161,"2",317058,"1"
235,"1",149775,"1"
45,"2",195642,"2"
279,"5",1e+06,"1"
62,"9",1458333,"1"
36,"2",322703,"1"
105,"0",285000,"2"
561,"3",232129,"2"
331,"2",210077,"1"
215,"1",160040,"2"
87,"8",900607,"1"
73,"11",856111,"1"
140,"1",118273,"1"
125,"5",193084,"1"
244,"2",181286,"2"
268,"0",223464,"1"
98,"1",262500,"2"
27,"8",258901,"2"
73,"9",266667,"1"
90,"5",154183,"1"
116,"0",470833,"1"
521,"11",669444,"1"
60,"0",62500,"2"
155,"8",173334,"2"
1087,"7",495833,"2"
30,"7",1076042,"2"
65,"9",40000,"2"
21,"2",625586,"2"
175,"2",621960,"1"
68,"1",282772,"1"
90,"0",96862,"2"
107,"3",152024,"2"
47,"5",219141,"2"
619,"11",1093333,"2"
99,"6",382500,"1"
35,"9",825000,"1"
102,"11",484123,"2"
208,"1",118215,"1"
1413,"0",520834,"1"
79,"11",3e+05,"1"
339,"3",161081,"2"
337,"8",448035,"1"
64,"1",252710,"2"
72,"7",484167,"2"
392,"1",271834,"2"
1122,"0",149841,"1"
119,"9",253333,"1"
16,"5",193333,"2"
88,"11",489367,"1"
199,"1",317675,"2"
143,"7",193625,"2"
69,"1",220936,"2"
235,"3",159331,"1"
521,"3",338672,"1"
407,"6",188576,"2"
94,"11",433992,"2"
91,"4",337509,"2"
19,"2",564912,"2"
510,"1",575000,"1"
49,"0",158650,"2"
259,"9",1024971,"1"
82,"0",228515,"2"
119,"11",816667,"1"
161,"6",813250,"2"
273,"11",1075000,"2"
125,"4",665000,"2"
123,"1",196778,"1"
9,"3",142331,"2"
59,"5",166667,"1"
152,"6",386000,"1"
107,"8",372162,"1"
172,"1",157738,"2"
99,"8",253167,"2"
184,"5",365000,"1"
30,"5",416537,"2"
322,"1",220000,"1"
119,"2",212601,"1"
82,"5",174289,"1"
90,"5",106332,"2"
97,"0",82811,"1"
535,"1",116393,"1"
44,"5",225243,"1"
107,"2",187640,"2"
80,"11",850778,"2"
212,"1",208076,"2"
349,"5",360000,"2"
342,"1",336345,"2"
140,"5",208750,"2"
53,"5",81000,"1"
102,"5",754754,"2"
111,"2",124211,"1"
17,"11",633333,"2"
56,"8",370000,"2"
298,"0",211000,"1"
253,"11",671299,"2"
131,"4",213333,"1"
1001,"7",693429,"1"
62,"6",294459,"1"
97,"1",154646,"2"
184,"1",128482,"1"
56,"9",125000,"1"
158,"2",342500,"1"
13,"2",214878,"2"
198,"7",348195,"1"
58,"3",174506,"2"
469,"3",176007,"1"
51,"3",120000,"1"
1413,"0",745694,"1"
182,"5",1066667,"2"
118,"11",9e+05,"1"
85,"1",195124,"2"
355,"5",321667,"1"
160,"3",425774,"2"
95,"5",552499,"2"
81,"1",75000,"1"
62,"2",320769,"2"
333,"3",260500,"1"
203,"1",349099,"2"
147,"8",412500,"1"
118,"3",475000,"2"
405,"8",273783,"1"
196,"11",424333,"1"
105,"1",209693,"2"
109,"8",60000,"2"
79,"1",357061,"2"
234,"11",366329,"1"
105,"8",315263,"1"
193,"5",156977,"2"
185,"8",1270000,"1"
60,"5",118873,"2"
131,"6",227917,"1"
183,"6",299466,"1"
443,"5",69912,"1"
58,"3",430262,"2"
130,"1",226540,"1"
93,"0",174961,"1"
468,"6",176532,"2"
173,"12",1270833,"1"
172,"5",272500,"1"
25,"5",309218,"1"
86,"0",100278,"1"
66,"1",128463,"1"
209,"5",229789,"1"
34,"3",789500,"1"
45,"1",430222,"1"
38,"0",276667,"2"
135,"5",275881,"2"
141,"0",542909,"1"
171,"3",215768,"2"
84,"0",285000,"2"
135,"8",445000,"1"
474,"5",279054,"2"
94,"11",4e+05,"1"
58,"5",185095,"1"
96,"1",167520,"2"
199,"2",467500,"1"
337,"3",228422,"2"
56,"1",192857,"1"
31,"5",665556,"1"
488,"0",174764,"1"
464,"5",273333,"2"
47,"5",201651,"2"
146,"6",375000,"1"
164,"5",134167,"1"
47,"8",117202,"2"
36,"3",363733,"1"
111,"5",130250,"2"
110,"2",210401,"2"
248,"1",231494,"2"
184,"1",61389,"1"
148,"1",305137,"2"
77,"1",154904,"2"
303,"3",310000,"2"
114,"9",193273,"1"
55,"3",430000,"2"
183,"5",304227,"2"
64,"3",136955,"1"
248,"6",301228,"2"
135,"9",173397,"1"
15,"0",212000,"2"
298,"5",176250,"1"
266,"8",1167417,"1"
313,"3",123581,"2"
74,"5",391441,"2"
38,"5",115251,"2"
128,"1",213315,"2"
63,"1",125282,"2"
287,"3",185135,"2"
621,"2",108333,"1"
383,"11",470000,"2"
105,"7",71333,"1"
416,"5",158129,"2"
59,"2",229000,"2"
390,"3",300834,"2"
286,"3",343333,"2"
416,"5",190833,"2"
122,"5",199412,"2"
67,"1",235084,"2"
621,"1",140000,"2"
131,"3",362778,"1"
130,"0",2150000,"2"
20,"6",226278,"1"
213,"1",125168,"2"
70,"6",138000,"2"
56,"1",399933,"2"
28,"2",252135,"2"
355,"2",518000,"2"
76,"1",165458,"1"
175,"3",156818,"1"
60,"2",225393,"1"
55,"11",237500,"2"
78,"1",47762,"1"
128,"3",194865,"2"
149,"3",275000,"2"
169,"9",282361,"2"
57,"5",1173510,"1"
109,"2",280000,"1"
109,"2",147430,"2"
142,"8",281535,"2"
52,"3",236605,"2"
162,"1",166543,"1"
220,"5",238947,"2"
93,"5",1529167,"2"
53,"2",1182384,"1"
323,"1",133910,"2"
139,"9",880833,"2"
79,"0",106410,"2"
244,"5",506428,"1"
108,"3",63860,"1"
512,"2",188582,"1"
110,"3",155734,"1"
29,"5",150000,"2"
137,"5",245833,"2"
75,"5",105000,"2"
77,"5",56667,"1"
114,"3",117588,"1"
178,"1",422153,"2"
66,"3",333459,"1"
193,"3",1190000,"1"
105,"1",78333,"2"
89,"0",121081,"2"
356,"9",315417,"2"
97,"1",468990,"2"
568,"5",263422,"2"
232,"1",331783,"2"
127,"9",1418917,"2"
226,"5",1955000,"2"
139,"3",230179,"1"
402,"2",383333,"1"
298,"5",480000,"1"
99,"1",239167,"1"
81,"3",81499,"1"
70,"6",550000,"1"
139,"3",73405,"2"
48,"0",140925,"2"
61,"7",169859,"1"
57,"8",188897,"2"
40,"5",432500,"2"
19,"5",459386,"2"
183,"1",167588,"2"
62,"2",143535,"1"
239,"7",404167,"2"
1413,"0",745694,"2"
99,"9",106667,"1"
130,"3",388330,"1"
36,"9",246667,"1"
105,"3",75714,"1"
462,"2",319278,"1"
97,"3",2e+05,"1"
230,"11",566412,"1"
123,"6",212200,"1"
199,"2",371250,"1"
17,"12",528624,"1"
83,"9",533333,"1"
63,"0",46743,"1"
15,"0",160681,"1"
57,"11",433333,"1"
159,"9",526003,"2"
355,"8",2e+05,"1"
153,"1",1490500,"1"
567,"1",4e+05,"1"
455,"0",295192,"1"
63,"2",154035,"2"
294,"0",452778,"2"
466,"11",254378,"1"
63,"3",200500,"2"
568,"3",140273,"2"
206,"0",283333,"1"
52,"11",307948,"1"
162,"1",220364,"1"
65,"5",191257,"2"
143,"0",231266,"2"
238,"6",300163,"1"
114,"5",225722,"2"
29,"0",182500,"2"
224,"3",146613,"1"
42,"3",192000,"1"
25,"2",103750,"2"
20,"3",90796,"2"
416,"5",345000,"2"
486,"1",309101,"2"
120,"8",494614,"1"
159,"2",245000,"2"
72,"1",166653,"2"
52,"0",150404,"2"
112,"5",194146,"2"
138,"5",275000,"2"
127,"11",1600000,"1"
87,"4",8e+05,"2"
125,"1",215000,"2"
186,"9",202368,"2"
26,"0",67456,"1"
488,"9",543708,"1"
187,"5",133333,"1"
337,"6",410000,"2"
196,"11",446995,"2"
22,"1",110000,"2"
51,"3",268776,"1"
134,"5",267474,"1"
114,"2",210000,"1"
25,"11",371715,"2"
25,"9",162222,"2"
59,"5",276000,"2"
82,"8",249330,"2"
66,"11",247083,"1"
74,"0",328889,"2"
29,"2",295500,"2"
19,"5",189389,"2"
429,"3",156827,"1"
194,"9",149150,"2"
180,"1",297926,"1"
39,"5",306367,"1"
139,"11",880833,"1"
177,"6",103500,"2"
255,"5",329011,"1"
115,"1",269454,"2"
133,"6",102309,"1"
313,"6",236663,"1"
567,"9",266500,"1"
87,"5",578383,"1"
391,"3",140834,"1"
81,"2",312602,"1"
71,"11",561722,"2"
407,"1",188576,"1"
92,"1",143119,"2"
365,"11",260208,"2"
40,"5",260000,"2"
69,"9",232000,"2"
141,"0",529868,"2"
124,"3",250510,"1"
146,"1",402083,"2"
535,"5",239667,"2"
151,"5",238628,"1"
141,"1",542909,"1"
268,"1",234916,"2"
81,"1",250000,"2"
91,"6",177214,"1"
306,"9",379167,"2"
333,"1",377466,"2"
105,"0",163635,"2"
77,"1",226316,"2"
186,"6",246566,"1"
124,"2",113786,"2"
36,"8",593000,"1"
63,"9",192500,"1"
94,"3",204743,"1"
42,"5",76941,"2"
72,"12",1280000,"1"
151,"0",134429,"2"
9,"0",1834333,"1"
153,"1",173797,"1"
49,"1",576466,"2"
113,"3",181571,"2"
130,"5",284583,"2"
188,"1",301549,"1"
159,"5",208000,"1"
30,"1",154226,"2"
81,"2",251208,"2"
115,"5",299142,"1"
151,"11",8e+05,"1"
59,"6",202932,"2"
45,"0",252773,"1"
83,"0",137592,"1"
62,"3",144210,"1"
36,"3",403917,"2"
83,"5",137858,"2"
127,"3",176000,"2"
86,"2",155436,"1"
1413,"9",631667,"2"
79,"5",92502,"2"
71,"3",161146,"2"
114,"0",196667,"2"
291,"5",361667,"1"
85,"2",191255,"1"
77,"0",177448,"1"
93,"8",253882,"1"
274,"8",262763,"2"
460,"2",156000,"2"
117,"0",99831,"1"
268,"1",223464,"1"
172,"7",386694,"2"
153,"5",144321,"1"
132,"3",104544,"1"
93,"0",127200,"1"
187,"8",375167,"2"
67,"7",244726,"2"
274,"8",147631,"1"
85,"5",643778,"2"
95,"9",335000,"2"
53,"1",84233,"1"
339,"12",1366667,"1"
265,"0",186135,"2"
136,"0",51162,"1"
130,"11",1040417,"2"
137,"11",377323,"2"
596,"4",261233,"1"
184,"1",268167,"1"
51,"3",150637,"2"
26,"3",87763,"2"
193,"12",1887900,"1"
488,"1",73333,"1"
186,"3",115156,"2"
106,"9",104852,"1"
23,"5",359568,"1"
337,"9",312500,"2"
66,"5",105019,"2"
365,"1",114375,"1"
302,"4",142213,"2"
113,"11",263279,"1"
79,"1",152758,"2"
17,"1",183193,"1"
321,"6",405556,"2"
36,"1",101768,"2"
99,"2",103056,"2"
96,"1",303357,"1"
43,"11",3e+05,"2"
187,"11",1027917,"1"
24,"5",936500,"1"
20,"5",204471,"2"
87,"1",396346,"2"
131,"11",2121666,"2"
63,"2",259807,"2"
244,"1",181286,"1"
184,"5",249417,"2"
367,"0",317901,"1"
213,"2",463540,"1"
176,"2",389122,"2"
223,"8",397289,"2"
27,"5",200520,"2"
41,"1",167745,"2"
49,"1",279344,"2"
357,"0",119746,"2"
74,"1",433444,"2"
223,"3",294144,"1"
443,"7",277500,"1"
34,"6",221000,"1"
135,"9",398709,"1"
77,"1",312500,"2"
49,"8",124260,"2"
429,"9",1254167,"1"
139,"7",376250,"2"
92,"0",94684,"1"
193,"1",350000,"2"
149,"5",217871,"2"
105,"7",423360,"2"
61,"5",130000,"2"
197,"5",181936,"2"
327,"3",131250,"1"
143,"1",132742,"2"
35,"3",250000,"1"
15,"11",493000,"1"
93,"5",5e+05,"1"
74,"2",175005,"2"
24,"3",176904,"2"
42,"5",114014,"1"
145,"11",1175000,"2"
105,"5",207551,"2"
103,"6",409948,"2"
157,"3",298903,"2"
178,"9",350000,"2"
68,"1",192323,"2"
97,"5",189158,"1"
415,"11",303750,"1"
126,"0",206336,"2"
34,"6",184949,"2"
136,"8",176667,"1"
129,"2",285860,"1"
71,"11",808333,"2"
1413,"11",745694,"1"
73,"11",187646,"1"
237,"0",216667,"2"
587,"2",264375,"2"
150,"11",368215,"1"
468,"9",165804,"1"
20,"1",158310,"2"
72,"11",649048,"1"
116,"3",544722,"2"
427,"8",632292,"2"
415,"8",806667,"1"
52,"9",1e+05,"2"
136,"1",106055,"2"
103,"5",216667,"2"
248,"1",121667,"1"
118,"1",245000,"1"
427,"6",344621,"2"
444,"8",344000,"1"
190,"9",87328,"1"
190,"7",1013333,"1"
485,"5",189200,"2"
62,"3",140165,"1"
12,"3",160702,"2"
49,"9",562382,"2"
90,"1",196806,"2"
345,"12",4e+06,"1"
58,"5",123230,"2"
322,"0",109698,"2"
49,"0",335625,"2"
40,"0",104414,"2"
449,"6",314167,"2"
75,"6",153546,"2"
146,"3",257864,"1"
264,"0",109365,"2"
100,"3",316667,"2"
118,"1",234131,"1"
138,"6",201527,"1"
148,"7",192000,"1"
193,"11",1174124,"2"
41,"2",247675,"1"
80,"2",234412,"2"
123,"0",376482,"1"
91,"2",118865,"2"
49,"0",114738,"2"
24,"2",290000,"1"
65,"9",310040,"2"
184,"5",117800,"2"
137,"6",131803,"2"
100,"9",331043,"2"
113,"8",287500,"2"
256,"11",584167,"1"
236,"8",490727,"1"
238,"5",228628,"2"
163,"1",91607,"1"
134,"5",318500,"1"
383,"8",328733,"1"
67,"3",103403,"1"
152,"5",102238,"2"
35,"6",137910,"2"
144,"0",217333,"1"
145,"0",274975,"1"
129,"0",225468,"2"
218,"5",261549,"1"
14,"6",411526,"1"
91,"5",207500,"2"
98,"9",146667,"1"
42,"9",212035,"1"
407,"11",402717,"1"
63,"2",188000,"1"
56,"5",137500,"1"
111,"3",456000,"1"
136,"1",200530,"2"
429,"8",688889,"2"
36,"7",472795,"2"
188,"3",256551,"2"
105,"11",83333,"2"
56,"11",170851,"2"
29,"1",187787,"2"
52,"3",477323,"1"
110,"7",271111,"1"
339,"6",194305,"1"
170,"0",658322,"2"
96,"5",103318,"2"
21,"5",157160,"2"
186,"5",163333,"1"
368,"0",328750,"1"
20,"1",1172500,"1"
81,"11",2917222,"2"
93,"3",173629,"2"
274,"2",335000,"1"
350,"2",349916,"2"
44,"11",492018,"2"
77,"5",210081,"2"
79,"11",373168,"1"
160,"6",815639,"1"
153,"2",61723,"2"
144,"5",397778,"1"
145,"1",340000,"1"
183,"3",165009,"1"
58,"3",188881,"2"
46,"3",250417,"2"
299,"11",311623,"1"
268,"3",173886,"2"
214,"1",47282,"2"
14,"1",334372,"2"
82,"8",843333,"1"
57,"2",389583,"1"
64,"5",419750,"1"
468,"11",1125000,"2"
457,"5",190000,"2"
429,"9",181333,"1"
95,"9",397360,"1"
112,"1",88795,"2"
326,"1",236000,"1"
133,"2",350000,"1"
184,"8",314000,"1"
83,"5",601963,"2"
40,"5",104000,"1"
69,"3",356556,"2"
53,"1",146007,"1"
455,"5",323438,"2"
125,"6",215000,"1"
47,"1",152393,"2"
259,"1",82132,"2"
147,"1",267188,"2"
87,"3",336667,"2"
126,"0",235323,"1"
30,"1",180000,"2"
13,"5",187500,"1"
57,"6",205245,"2"
41,"2",550000,"2"
82,"9",809840,"2"
132,"11",1999250,"1"
103,"11",195000,"1"
108,"2",216329,"1"
51,"5",833333,"2"
188,"6",247500,"1"
57,"1",151667,"2"
142,"1",369178,"1"
61,"0",85989,"1"
38,"11",721667,"2"
198,"1",125444,"1"
72,"11",285500,"1"
1413,"1",123292,"1"
66,"1",530000,"2"
173,"6",173000,"2"
150,"2",292004,"2"
40,"6",390000,"1"
45,"1",750000,"1"
125,"5",296901,"1"
57,"1",422188,"2"
184,"2",152323,"2"
94,"3",220368,"1"
557,"2",5e+05,"1"
134,"7",206886,"2"
178,"3",180000,"2"
229,"3",101224,"2"
221,"0",195667,"2"
333,"8",437778,"1"
365,"5",250000,"1"
102,"0",228990,"2"
180,"1",175473,"1"
131,"1",184828,"2"
78,"3",290000,"1"
42,"2",224948,"1"
165,"7",99894,"1"
427,"5",197346,"1"
66,"0",894386,"2"
416,"0",190833,"2"
89,"5",141333,"2"
309,"11",845667,"1"
197,"5",187900,"2"
111,"0",438878,"1"
101,"8",360209,"1"
18,"11",1454167,"1"
91,"1",90399,"1"
37,"11",1440443,"2"
199,"2",293889,"2"
145,"5",162321,"2"
25,"1",222761,"1"
215,"3",168123,"2"
47,"9",24000,"1"
41,"11",490000,"1"
135,"4",367161,"2"
87,"6",94203,"2"
79,"5",362500,"2"
151,"6",460133,"1"
33,"8",398500,"2"
112,"9",150000,"2"
112,"3",228820,"2"
44,"1",140417,"1"
113,"9",662275,"2"
118,"5",131485,"1"
508,"8",493750,"2"
94,"2",98997,"1"
110,"5",1120887,"2"
63,"11",8e+05,"2"
104,"1",176053,"1"
169,"5",349000,"2"
322,"3",134465,"2"
557,"8",269751,"1"
108,"5",77388,"1"
110,"3",229403,"2"
240,"0",219789,"2"
43,"0",1045208,"1"
68,"5",605000,"2"
124,"1",231610,"1"
108,"1",232333,"1"
68,"1",169646,"1"
124,"1",257979,"1"
170,"0",356001,"2"
83,"11",732708,"1"
254,"5",260296,"1"
265,"3",186135,"1"
80,"6",210000,"2"
144,"1",1e+05,"1"
146,"1",277323,"2"
87,"8",483333,"2"
60,"1",391951,"1"
197,"7",112222,"2"
55,"5",377833,"2"
80,"8",260892,"2"
149,"11",430001,"1"
200,"4",135000,"2"
101,"6",382500,"1"
107,"0",99392,"1"
57,"5",99536,"1"
73,"1",62902,"2"
34,"1",140546,"2"
355,"1",171500,"2"
148,"5",552821,"1"
72,"6",477292,"1"
160,"5",399470,"1"
51,"11",2074167,"1"
139,"5",230179,"1"
130,"0",142178,"2"
43,"1",96070,"2"
219,"2",306167,"1"
208,"1",104338,"1"
168,"11",166667,"2"
186,"11",867917,"2"
74,"2",65820,"2"
132,"11",166667,"2"
173,"1",1113333,"1"
355,"8",78500,"2"
718,"5",311715,"1"
151,"11",1014167,"1"
28,"5",437865,"1"
148,"9",100090,"2"
23,"1",181586,"1"
104,"5",240000,"2"
612,"6",421867,"2"
67,"0",391429,"2"
365,"2",260208,"1"
30,"6",206403,"2"
193,"9",1887900,"1"
61,"6",833333,"1"
62,"5",282240,"1"
349,"9",239558,"2"
72,"4",351105,"2"
32,"3",153651,"1"
439,"1",193067,"2"
62,"2",502257,"2"
153,"3",134917,"2"
104,"1",175273,"1"
53,"7",135263,"1"
38,"2",27083,"1"
96,"8",235000,"2"
74,"0",312000,"1"
86,"2",345657,"2"
122,"0",329402,"1"
54,"5",279199,"2"
175,"1",143497,"2"
27,"11",928106,"1"
58,"0",1966667,"2"
123,"8",475000,"1"
610,"12",432667,"1"
20,"6",212500,"2"
122,"5",82500,"1"
275,"11",343125,"1"
313,"8",618618,"2"
418,"5",295000,"2"
548,"1",296828,"2"
184,"1",397412,"2"
93,"2",630556,"1"
221,"7",195667,"1"
120,"1",100196,"1"
153,"3",289837,"2"
548,"6",163328,"1"
131,"1",95779,"2"
135,"1",316966,"1"
383,"9",312905,"1"
81,"3",783333,"1"
188,"11",648625,"2"
69,"0",41561,"2"
13,"7",260000,"2"
88,"1",126739,"1"
70,"5",534500,"1"
65,"8",145350,"2"
131,"11",376500,"2"
95,"11",454778,"1"
18,"5",165691,"1"
84,"3",126882,"2"
52,"8",599333,"1"
118,"8",272412,"1"
47,"9",1042500,"2"
290,"11",1e+06,"1"
109,"1",144000,"1"
91,"1",104373,"1"
100,"5",26667,"1"
57,"3",213085,"1"
48,"6",190034,"1"
16,"5",356667,"2"
248,"1",327778,"1"
154,"6",336459,"2"
137,"6",124500,"2"
107,"0",77657,"2"
92,"1",428616,"2"
568,"5",127820,"2"
130,"0",106333,"2"
217,"5",422037,"2"
93,"4",460000,"1"
40,"5",432500,"1"
31,"5",986256,"1"
132,"2",153118,"1"
24,"0",282662,"1"
73,"9",111106,"1"
237,"11",1365556,"1"
68,"11",411042,"1"
103,"5",270000,"2"
265,"8",648333,"1"
175,"8",181969,"2"
107,"5",851905,"2"
102,"0",359306,"1"
92,"3",86081,"1"
123,"9",136667,"1"
138,"9",350000,"1"
58,"3",94561,"2"
94,"1",163573,"2"
99,"1",161218,"1"
186,"5",332255,"2"
76,"8",558333,"1"
322,"5",134465,"2"
82,"5",254357,"2"
75,"1",728351,"1"
428,"3",177667,"2"
36,"0",112284,"2"
72,"4",425000,"1"
96,"2",130021,"2"
97,"1",346555,"1"
115,"3",207222,"1"
167,"1",112787,"1"
136,"6",148750,"1"
429,"3",203889,"1"
36,"5",133333,"1"
225,"11",404819,"2"
49,"3",249442,"2"
286,"2",125083,"1"
36,"0",129032,"1"
43,"9",76021,"2"
70,"1",170292,"1"
64,"4",575000,"1"
90,"5",108575,"2"
63,"6",150655,"2"
76,"5",456042,"2"
95,"1",162323,"2"
91,"0",187042,"1"
133,"2",323270,"1"
334,"11",1008334,"2"
205,"11",1002500,"2"
18,"11",646962,"1"
134,"1",126423,"2"
321,"11",152500,"2"
30,"5",106494,"1"
55,"5",210700,"1"
82,"8",307083,"1"
343,"2",70352,"2"
125,"5",134750,"1"
244,"5",506428,"2"
125,"9",82000,"1"
197,"3",230000,"2"
112,"3",200547,"1"
333,"1",140427,"2"
39,"2",190000,"1"
115,"3",427667,"1"
144,"3",115000,"2"
233,"2",272513,"2"
211,"1",413125,"2"
97,"5",333333,"2"
94,"1",134000,"1"
20,"9",215000,"1"
83,"1",193549,"1"
65,"11",549709,"1"
55,"5",176679,"2"
449,"5",404966,"2"
209,"0",128439,"2"
77,"1",296539,"1"
79,"8",260000,"2"
103,"5",3506667,"2"
119,"6",253490,"2"
21,"1",254215,"1"
197,"7",196500,"1"
76,"1",295396,"1"
304,"11",436251,"1"
133,"1",280510,"1"
393,"11",1036813,"2"
348,"2",308273,"2"
109,"5",650000,"2"
105,"2",197549,"2"
197,"5",181936,"2"
44,"1",250000,"1"
136,"7",176176,"1"
244,"3",629789,"1"
162,"6",805833,"1"
212,"5",166241,"2"
19,"0",181085,"1"
54,"3",227505,"1"
28,"9",77024,"2"
57,"6",144123,"2"
195,"6",327838,"2"
136,"5",459274,"1"
19,"2",751736,"1"
161,"3",470000,"1"
294,"5",414833,"1"
134,"11",760311,"2"
42,"3",465438,"1"
48,"5",97925,"2"
87,"5",212500,"2"
104,"2",294000,"1"
183,"1",127627,"2"
91,"1",114726,"1"
236,"5",2e+05,"1"
28,"1",386116,"2"
55,"1",217500,"1"
59,"12",1035556,"2"
55,"1",167198,"2"
43,"11",382500,"1"
265,"1",35809,"2"
26,"0",121106,"2"
62,"5",350000,"1"
138,"1",104646,"2"
62,"11",224167,"1"
117,"0",166667,"1"
213,"1",125168,"2"
97,"1",203000,"2"
587,"5",228417,"2"
79,"1",128309,"2"
121,"6",58318,"1"
163,"2",197279,"2"
146,"5",137935,"2"
93,"1",629458,"1"
166,"0",608750,"2"
197,"0",265940,"2"
34,"1",163111,"2"
84,"7",157083,"2"
106,"0",143799,"1"
264,"5",241250,"1"
78,"0",143046,"2"
130,"3",263519,"2"
105,"1",191769,"1"
37,"5",728056,"2"
34,"12",4e+05,"2"
141,"1",243993,"1"
67,"6",266503,"2"
195,"0",65584,"2"
71,"1",152323,"2"
72,"3",582725,"1"
405,"11",366667,"2"
1413,"11",2013542,"2"
84,"7",380110,"1"
101,"5",131112,"2"
61,"1",292170,"2"
94,"0",148153,"1"
114,"1",209342,"1"
16,"1",546578,"1"
17,"11",444167,"1"
